id,name,url_key,price,description,images
253196793,BỘ THỂ THAO NAM NHẸ MÁT CO GIÃN TỐT,bo-the-thao-nam-nhe-mat-co-gian-tot-p253196793,225000,"SIZE ÁO SIZE M:dưới 58kg SIZE L: từ 58kg tới 63kg SIZE XL từ 64kg tới 72kg SIZE XXL từ 72kg 80kg Thấm hút mồ hôi tốt, chất dày dặn, đẹp màu sắc trẻ trung, Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/6c/69/68/c5a3233c506f32091222ec7b9dba09de.jpg, https://salt.tikicdn.com/ts/product/fd/e8/e2/6b7509baf67896ef2b0c39d6d61bdbc8.jpg, https://salt.tikicdn.com/ts/product/ac/06/a3/12674873ceb1f22914bfb4e26afe1d1c.jpg, https://salt.tikicdn.com/ts/product/91/3f/15/1a005d5bfb6896429ef53108472559a6.jpg, https://salt.tikicdn.com/ts/product/5b/e5/d4/2f06b987a641651e25851ed333dd8be8.jpg, https://salt.tikicdn.com/ts/product/dc/6d/cb/0bb6436f0f1d03bac13c5d78a9ecee03.jpg"
253196891,ÁO KHOÁC NỈ BOMBER PHỐI MÀU KHÔNG NÓN,ao-khoac-ni-bomber-phoi-mau-khong-non-p253196891,179000,"Đặc điểm sản phẩm: Áo Khoác Nỉ Phong Cách Hàn Quốc Cao Cấp được thiết kế trẻ trung, giúp cho các bạn trẻ thoải mái lựa chọn và phối hợp với nhiều set đồ khác nhau. Thiết kế 2 lớp vừa có tác dụng chống nắng nhưng không hầm bí vẫn đảm bảo thoáng mát khi mặt. Với Áo Khoác Nỉ Phong Cách Hàn Quốc Cao Cấp này sẽ giúp bạn luôn tự tin và thoải mái khi hoạt động trong mùa hè này. Chất liệu: Nỉ cao cấp mềm mại thoải mái, nhưng cũng rất chắc chắn và bền bỉ đảm bảo cho sự vận động mạnh mẽ của các bạn trai. Đường may cẩn thận, tỉ mỉ nên bạn hoàn toàn an tâm trong từng hoạt động. Size M từ 50-57kg size L từ 58-63kg size XL từ 63-71kg Size XXL từ 72-80kg khách béo bụng lên 1 size Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/34/10/4a/4fcbcdd5ba7a1a40128731c8d1e9dfec.jpg, https://salt.tikicdn.com/ts/product/45/b7/f0/ccad7345a942e3e0f9bb055f31529aac.jpg, https://salt.tikicdn.com/ts/product/1d/c5/5f/a380fa5822fc73f56e4610ca36ce8765.jpg, https://salt.tikicdn.com/ts/product/85/49/1d/f9be00d9acde960941effae23226579e.jpg"
253197330,"Balo nam DA BÒ THẬT, balo laptop phong cách mới – BEE GEE BLND9054",balo-nam-da-bo-that-balo-laptop-phong-cach-moi-bee-gee-blnd9054-p253197330,6020000,"Kích thước : rộng 32cm X cao 41cm X dày 19cm Trọng lượng: 1.25 kg Dung tích: laptop 15.6 inch Màu sắc: Đen Phương pháp sản xuất: thủ công Chất liệu : Da BÒ THẬT Chức năng: thoáng khí, chống mài mòn, dễ làm sáng, chống sốc thiết kế : phong cách trẻ trung ,sang trọng, đẳng cấp Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/c9/e6/67/640f0420e22f3819486e62d1561b81c4.jpg, https://salt.tikicdn.com/ts/product/e7/8c/98/c70e0bf78f37c653c21e778254c32cad.jpg, https://salt.tikicdn.com/ts/product/4d/7a/f9/cc5da3df956937375c0868292783d3b4.jpg, https://salt.tikicdn.com/ts/product/52/39/fd/a004977ea2c3f43595d587e7fb72769b.jpg, https://salt.tikicdn.com/ts/product/af/78/f4/fae918dec615087a8cc43cb6852dca5a.jpg, https://salt.tikicdn.com/ts/product/a8/6d/4e/b93275b4e02a9fd75e97719f67aa0d1c.jpg, https://salt.tikicdn.com/ts/product/23/e7/d2/ff3bfef0d39e102ed7296cfbb81722c5.jpg, https://salt.tikicdn.com/ts/product/2c/47/ae/59884363f216259f47ee4a0d5903e857.jpg, https://salt.tikicdn.com/ts/product/35/98/4d/eb42bf4da03881328a2098aaed04b021.jpg, https://salt.tikicdn.com/ts/product/7b/63/54/dc5276628ce7e989f548700966ed6f3d.jpg, https://salt.tikicdn.com/ts/product/49/26/b3/81dd75e4467efb0a7ede3b0adbe9aec9.jpg, https://salt.tikicdn.com/ts/product/3a/69/8e/71ef9290038163d153dc6f2d03e9d0e6.jpg, https://salt.tikicdn.com/ts/product/f3/bb/df/0589fe4eda1f053a9a3a5be8e96ccab3.jpg, https://salt.tikicdn.com/ts/product/a9/13/e8/3267b77ffefcfd3c0c521685b4a88c5f.jpg, https://salt.tikicdn.com/ts/product/19/f5/66/5c9d5d38e5a1ea3ab2b15d35bfc41243.jpg, https://salt.tikicdn.com/ts/product/e4/9d/7f/aa17c298321a1c68a568cdd85720dd7d.jpg, https://salt.tikicdn.com/ts/product/0b/aa/a2/eadf57fa538ba2f4c0924bcbc2b38f13.jpg, https://salt.tikicdn.com/ts/product/b2/63/ff/205a5679db9e4651ea4bfdc7979d0b9e.jpg, https://salt.tikicdn.com/ts/product/03/6a/86/305ebf751441a21fbecf9c0a79a70acc.jpg, https://salt.tikicdn.com/ts/product/e6/d4/85/506f48213852ca2b5d0d6b0bb75c2068.jpg, https://salt.tikicdn.com/ts/product/d0/7a/f8/438f126c414ec1443306b3ff2d335886.jpg, https://salt.tikicdn.com/ts/product/d4/04/76/f83560434c6951b6ddcde217aa98e2ed.jpg, https://salt.tikicdn.com/ts/product/0a/d2/53/2540186a7d315a5203f558a06176124b.jpg"
253197424,Nước hồng sâm nhung hươu Gyeongbuk hộp 70ml * 30 gói - Cho cơ thể luôn tràn đầy năng lượng,nuoc-hong-sam-nhung-huou-gyeongbuk-hop-70ml-30-goi-cho-co-the-luon-tran-day-nang-luong-p253197424,600000,"̀ ̛́ ̀ đ̂̀ ̆ ̛̛̣ ̀ Nước hồng sâm nhung hươu Gyeongbuk – hộp 30 gói Thương hiệu: Gyeongbuk Xuất xứ: Hàn Quốc Quy cách: 70ml * 30 gói Nước hồng sâm nhung hươu được chiết xuất từ hồng sâm 6 năm tuổi hàn quốc, nhung hươu, táo đỏ và sâm angelica cùng một số dưỡng chất thiết yếu khác an toàn mà tốt cho sức khỏe. ------------------------------------- Thành phần của Nước hồng sâm nhung hươu Gyeongbuk: - Chiết xuất hồng sâm Hàn Quốc (thành phần saponin chiếm 70mg/g) có 320mg. - Chiết xuất nhung hươu hàn quốc có 420mg và các thành phần thảo dược khác như táo đỏ, sâm… - Công dụng của Nước hồng sâm nhung hươu Gyeongbuk: - Tác dụng kích thích protein huyết thanh, cải thiện bệnh liệt dương, phát triển sức mạnh thể chất. - Tạo sức sống cho cơ thể và tăng sức mạnh thể chất, do đó xúc tác quá trình tuần hoàn máu và giảm căng thẳng. - Bồi bổ toàn diện, bổ máu, tăng sức đề kháng và hoàn lực một cách nhanh chóng. - Phòng chống ung thư, tiểu đường, chống xơ cứng động mạnh giảm stress. - Giúp tăng hưng phấn hệ thống tuyến yên, tuyến vỏ thượng thận, tố cho gan thận và tăng khả năng miễn dịch. - Hỗ trợ điều trị bệnh đau đầu, thiên đầu thống, chứng mệt mỏi, chứng kém ăn mất ngủ, làm sảng khoái tính thần điều hòa cơ thể và cân bằng sinh lí. - Ngăn ngừa lão hóa, kéo dài tuổi thọ. - Tăng hiệu quả làm việc, tăng trí nhớ, da dẻ hồng hào. Hướng dẫn sử dụng: - Uống trực tiếp. - Có thể pha cùng trà để tăng vị thơm ngon nếu không thích uống trực tiếp. - Dùng 1 – 2 gói nước Tinh chất hồng sâm nhung hươu mỗi ngày. - Mỗi lần uống 1 gói và ngon hơn khi lắc đều trước khi uống. - Tinh chất hồng sâm nhung hươu hộp có thể để lạnh uống. Đối tượng sử dụng: - Người làm việc trong môi trường căng thẳng, nhiều áp lực. - Người bị suy nhược cơ thể, muốn bồi bổ sức khỏe, tăng cường sức đề kháng. - Người muốn tăng cường chức năng sin.h lý. - Người hay căng thẳng, lo âu, bồn chồn, khó ngủ. - Người cao tuổi ăn uống kém, trí nhớ giảm sút. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/3b/f6/e1/a3431c55bb3a4a3e5577ea53b3d08104.png, https://salt.tikicdn.com/ts/product/62/3f/88/3515b015277e4bbc31f4b2b24535876b.jpg, https://salt.tikicdn.com/ts/product/40/55/c0/cdaa8938df081b0b18e07b3cfe5ba4c7.PNG"
253197439,"Balo nam DA BÒ THẬT, balo laptop phong cách mới – BEE GEE BLND9055",balo-nam-da-bo-that-balo-laptop-phong-cach-moi-bee-gee-blnd9055-p253197439,6240000,"Kích thước : rộng 25.5cm X cao 36cm X dày 10cm Trọng lượng: 1.2 kg Dung tích: laptop 14 inch Màu sắc: Đen Phương pháp sản xuất: thủ công Chất liệu : Da BÒ THẬT Chức năng: thoáng khí, chống mài mòn, dễ làm sáng, chống sốc thiết kế : phong cách trẻ trung ,sang trọng, đẳng cấp Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/48/a5/36/ef504bf07cca817a9471e87b9cc3a283.jpg, https://salt.tikicdn.com/ts/product/0d/71/64/be6a6133d5df4a3e61b87dbef63d6ad0.jpg, https://salt.tikicdn.com/ts/product/e1/a5/42/e354e8a093b8bfe761733025869f0d48.jpg, https://salt.tikicdn.com/ts/product/d4/83/cb/f337046e4ba5c01edfd475000b2ba48d.jpg, https://salt.tikicdn.com/ts/product/0d/8f/15/7d3d699d0e10cb4d2b5126bf97faa91c.jpg, https://salt.tikicdn.com/ts/product/55/08/57/566c489a23ecec9963829fa313171a78.jpg, https://salt.tikicdn.com/ts/product/d9/32/5c/41bb8afd91fbc5e53ac4554631c6eb4c.jpg, https://salt.tikicdn.com/ts/product/29/60/fc/c7abeebdea927b8ba7cc4321ec5f038b.jpg, https://salt.tikicdn.com/ts/product/b2/11/66/954c6dbf80f2157b3769a2e120d9afdf.jpg, https://salt.tikicdn.com/ts/product/a9/3c/4e/1540a530dc9b4fffbeaf755ac2c62588.jpg, https://salt.tikicdn.com/ts/product/9f/bc/aa/8827024ad9eb048f28c5477daa2e04d1.jpg, https://salt.tikicdn.com/ts/product/32/ef/0b/308fd736bf48f3e6f982f4bca7037fb4.jpg, https://salt.tikicdn.com/ts/product/e6/61/a5/aebab6b90f410d42ea988ebae72a8c8d.jpg, https://salt.tikicdn.com/ts/product/ff/a1/ef/5b1b75a06b5f6139d61a475d1c204ea2.jpg, https://salt.tikicdn.com/ts/product/ee/c1/d5/9269516594e0459ca231fa97e02276c1.jpg, https://salt.tikicdn.com/ts/product/6e/a2/10/8b810c830dc68e5db0213c635a09aa25.jpg, https://salt.tikicdn.com/ts/product/ff/18/37/320906d5c7a6385dba6da3817cc7e067.jpg, https://salt.tikicdn.com/ts/product/ac/b0/7d/34b3799156e1d5e6f4d1e3cdaa0c7484.jpg"
253197545,"Balo nam DA BÒ THẬT, balo laptop phong cách mới – BEE GEE BLND9056",balo-nam-da-bo-that-balo-laptop-phong-cach-moi-bee-gee-blnd9056-p253197545,1650000,"Kích thước : rộng 30cm X cao 43cm X dày 15cm Trọng lượng: 1.4 kg Dung tích: laptop 15.6 inch Màu sắc: Đen Phương pháp sản xuất: thủ công Chất liệu : Da BÒ THẬT Chức năng: thoáng khí, chống mài mòn, dễ làm sáng, chống sốc thiết kế : phong cách trẻ trung ,sang trọng, đẳng cấp Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/05/27/a4/1901dcdb96620e11654bb8d06be1512a.jpg, https://salt.tikicdn.com/ts/product/db/50/c3/be014a1b5081943686822de726b32c94.jpg, https://salt.tikicdn.com/ts/product/f5/57/5e/b2dbc13b1bcb64dad8d14063a8edca13.jpg, https://salt.tikicdn.com/ts/product/4a/c3/96/08eb27b8f9a5e562dfb1d8d23fefd167.jpg, https://salt.tikicdn.com/ts/product/39/8b/8a/fdf1ac85bd7067b085f0e8d3b667c51a.jpg, https://salt.tikicdn.com/ts/product/e7/da/ae/0ba0d63939ccc2f0c9a8bd03ebdd51a8.jpg, https://salt.tikicdn.com/ts/product/18/20/74/eb615613086c16dbbb027bc351b347ac.jpg, https://salt.tikicdn.com/ts/product/00/08/09/37b59c5f41b4a4aae44a01fe6acc2036.jpg, https://salt.tikicdn.com/ts/product/3e/d9/95/86e72adfe2e9ed13d8a0bd2c6fd858de.jpg, https://salt.tikicdn.com/ts/product/20/2a/d7/9b8097864dbcd9309e6e79107f742304.jpg"
253197571,Máy tạo bọt rửa tay không cần chạm Enchen POP linh hoạt cho nhà tắm,may-tao-bot-rua-tay-khong-can-cham-enchen-pop-linh-hoat-cho-nha-tam-p253197571,309000,"Máy tạo bọt rửa tay không cần chạm Enchen POP linh hoạt cho nhà tắm Khi dịch bệnh lan tràn, việc rửa sạch tay là tối cần thiết để bảo vệ sức khỏe gia đình bạn. Máy tạo bọt rửa tay không cần chạm Enchen POP giúp hạn chế lây lan dịch bệnh khi bạn không phải thao tác hoặc chạm vào máy để lấy nước rửa tay. 1. ƯU ĐIỂM: • Giúp giữ sạch bình xà bông, vì ko cần chạm vào bình hay nắp để lấy xà bông. • Khiến cho việc rửa tay trở nên đơn giản thuận tiện tiết kiệm tối đa xà bông và thời gian • Có thể dùng với Gel diệt khuẩn, nước rửa tay, dầu tắm 2. CÁCH DÙNG • Sau khi lắp pin xong, tháo phần bình phía dưới đáy máy ra và đổ dung dịch rửa tay và nước theo tỷ lệ 1:4, cứ 1 phần dung dịch rửa tay thì 4 phần nước để làm loãng dung dịch sau đó lắp lại vị trí ban đầu. • Đặt máy vào vị trí cố định thường dùng sau đó dùng tay ấn nhẹ lên chữ M trên đầu máy để khởi động. Mỗi khi cần lấy xà phòng để rửa tay chỉ cần đưa tay vào phía dưới vòi là máy tự động nhả bọt rửa tay để dùng. 3. THÔNG SỐ KỸ THUẬT • Thương hiệu: Enchen • Model: POP • Màu sắc: Trắng • Kích thước: 19*7.9*7.9cm • Điện áp định mức: 4.5V (3 pin AAA - bao gồm) • Công suất định mức: 1.5W • Khoảng cách cảm biến tối đa: 45mm • Kích thước hộp: xấp xỉ 23*10*10cm/9.05*3.94*3.94inch • 1 Hộp sản phẩm gồm: 1 máy, 3 viên pin AAA 4. CAM KẾT VỚI KHÁCH HÀNG: • Sản phẩm chính hãng 100%, mới sản xuất. • Chúng tôi cam kết mang tới dịch vụ sau bán hàng tận tâm và nhiệt tình nhất, mang lại trải nghiệm mua sắm tốt nhất cho bạn. 5. CHÍNH SÁCH BẢO HÀNH • Thời gian bảo hành 3 tháng tính từ ngày mua. • Sản phẩm được bảo hành khi các hư hỏng của sản phẩm được xác nhận do lỗi của nhà sản xuất • Sản phẩm không được bảo hành khi: chai pin, bị cạy mở, vào nước, nứt vỡ va dậ Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/87/64/d9/7c1a5b5cfc377359cb39880005c38e24.jpg, https://salt.tikicdn.com/ts/product/9f/76/b0/b75c57af90839224c116b8003087732d.jpg, https://salt.tikicdn.com/ts/product/62/7d/aa/0450a699b19a4df2640439f35a645a51.jpg, https://salt.tikicdn.com/ts/product/5b/db/45/1e179f09b146e00c02b8210db8d7da77.jpg, https://salt.tikicdn.com/ts/product/74/75/83/8cc99c2bac4be73ba5f16662c658fd89.jpg"
253197573,"Máy tăm nước Enchen Mint 3 cầm tay với 3 đầu phun và 3 chế độ xịt, cho người niềng răng, sâu răng, chăm sóc nướu",may-tam-nuoc-enchen-mint-3-cam-tay-voi-3-dau-phun-va-3-che-do-xit-cho-nguoi-nieng-rang-sau-rang-cham-soc-nuou-p253197573,699000,"1. ƯU ĐIỂM • Đầu phun có thể thu vào và giữ trong thiết bị. Đủ nhỏ gọn cho các cá nhân thường xuyên di chuyển và phù hợp với những người đang niềng răng, môi trường nha khoa và yêu thích giải pháp chăm sóc răng hiện đại. • Được trang bị bình chứa nước 140ml và có thân máy mỏng. • Tự động tắt sau 3 phút hoạt động để tránh hư hỏng máy khi hết nước hoặc do sử dụng quá mức. LƯU Ý: • Việc sử dụng thực tế có thể khác một chút tùy vào từng trường hợp cụ thể. • Màu sắc mục hiển thị trong ảnh có thể hơi khác trên màu thực tế vì độ sáng màn hình không được hiệu chỉnh giống nhau. • Màu sắc trẻ trung: xanh bạc hà • Giải pháp chăm sóc răng miệng chuyên nghiệp và cho người niềng răng • Nhỏ gọn cầm tay và dùng cáp sạc • Được trang bị 3 chế độ (Êm dịu, Thông thường, Làm sạch sâu) • Chống nước (IPX7) • Thân máy bằng nhựa dễ vệ sinh và hạn chế nấm mốc • Sản phẩm được khuyên dùng bởi nha sĩ. 2. THÔNG SỐ KỸ THUẬT • Thương hiệu: Enchen • Màu sắc: Xanh bạc hà • Trọng lượng: 239gr • Điện áp định mức: 5V • Dung tích khoang chứa nước: 140ml • Pin Lithium: 800mAh • Thời gian sạc: Tối đa 120 phút • Thời gian sử dụng liên tục: ~150 phút • Thời gian sử dụng khi pin đầy: 3 tháng • Chống nước IPX7 • 1 Hộp sản phẩm gồm: 1 thân máy, 3 đầu phun,1 dây sạc điện 3. CAM KẾT VỚI KHÁCH HÀNG: • Sản phẩm chính hãng 100%, mới sản xuất. • Chúng tôi cam kết mang tới dịch vụ sau bán hàng tận tâm và nhiệt tình nhất, mang lại trải nghiệm mua sắm tốt nhất cho bạn. 4. CHÍNH SÁCH BẢO HÀNH • Thời gian bảo hành 3 tháng tính từ ngày mua. • Sản phẩm được bảo hành khi các hư hỏng của sản phẩm được xác nhận do lỗi của nhà sản xuất • Sản phẩm không được bảo hành khi: chai pin, bị cạy mở, vào nước, nứt vỡ va dậ Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/c9/cf/e9/4c2b440f4a6c9e667901cf8797c34054.jpg, https://salt.tikicdn.com/ts/product/17/1c/9e/8358fcb16fe3687b20d6db1d3ed69fd3.jpg, https://salt.tikicdn.com/ts/product/27/93/63/566f1459eaa8104f7bc5b8542bceaaa9.jpg, https://salt.tikicdn.com/ts/product/09/29/af/fbeeb0cd0a1150cd6ed9ea5e2acf2a4d.jpg"
253197583,Đai chống gù đeo điều chỉnh tư thế lưng báo khi sai tư thế cho trẻ em,dai-chong-gu-deo-dieu-chinh-tu-the-lung-bao-khi-sai-tu-the-cho-tre-em-p253197583,120000,"Đặc điểm: Sản phẩm mới với chất lượng cao Hỗ trợ chỉnh tư thế, được thiết kế để giúp kéo vai về phía sau và làm thẳng cột sống Dây đeo đàn hồi có thể thu gọn Tạo cho bạn một vẻ đẹp thanh lịch cho dù bạn đang đi hay đứng Thông tin sản phẩm: Tình trạng sản phẩm: Hoàn toàn mới Dành cho: Unisex Chất liệu: Polyester Màu sắc: Xanh xám Gói hàng bao gồm: Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",https://salt.tikicdn.com/ts/product/7f/5e/02/ff7a2e7f3e461fd6d3c879784058b09b.jpg
253197609,Cắt móng tay Xiaomi Mijia | Kềm bấm móng | Bấm móng tay | Kìm bấm móng | XIAOMI ECOSYSTEM STORE,cat-mong-tay-xiaomi-mijia-kem-bam-mong-bam-mong-tay-kim-bam-mong-xiaomi-ecosystem-store-p253197609,54000,"• ️Do quy định của sàn không cho phép đồng kiểm, nên bạn vui lòng quay video trước/trong khi bóc gói hàng, các khiếu nại sai, thiếu sản phẩm, nếu không có video shop sẽ không giải quyết, cảm ơn bạn! • ️Bạn vui lòng lưu giữ hộp, phụ kiện theo sản phẩm. • Theo dõi gian hàng ngay hôm nay để nhận được những ưu đãi hấp dẫn và được cập nhật những thông tin mới nhất =========== Cắt móng tay Xiaomi Mijia với thiết kế nhỏ gọn, inox 420 cao cấp, sắc bén cùng độ bền cực lâu, là sản phẩm không thể thiếu trong mỗi gia đình, Thông số chi tiết Kềm bấm móng tay Mijia MJZJD001QW Kích thước sản phẩm: 61.5 x 13.5 x 14.2mm Khối lượng tịnh: 22g Chất liệu: thép không gỉ 420, PC + AB ================== VỀ CHÚNG TÔI XIAOMI ECOSYSTEM STORE là doanh nghiệp được ủy quyền bán và phân phối sản phẩm thuộc hệ sinh thái XIAOMI trên toàn quốc. Các sản phẩm của chúng tôi đều là hàng chính hãng, hàng mới 100%, mới sản xuất trong năm 2020. Chúng tôi cam kết mang lại trải nghiệm mua sắm tốt nhất cho bạn. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","https://salt.tikicdn.com/ts/product/df/e5/c2/72fa468b62527da43bc62169254f68e9.jpg, https://salt.tikicdn.com/ts/product/7f/0b/bd/ab4e12712c73cfd72f19a97069fe6085.jpg, https://salt.tikicdn.com/ts/product/67/89/b6/d7d630f603b9ffae4722d9b644522160.jpg, https://salt.tikicdn.com/ts/product/f5/3b/81/df633be51a04c0d528651fd30b786cda.jpg, https://salt.tikicdn.com/ts/product/91/0a/ea/f3edef2bb20e21fc58cacfc99fdd513c.jpg"
